"","team","game.id","three_pt_Attempts","three_pt_Made","three_pt_Percentage","total_pts.points","opp_three_pt_Attempts","opp_three_pt_Made","opp_three_pt_Percentage","win_team","diff_tpa","diff_tpm","diff_tpp","Percent_of_Points","opp_Percent_of_Points","diff_pop"
"1209","mil",34860,27,6,22.2,101,21,7,33.3,1,6,-1,-11.1,0.178217821782178,0.223404255319149,-0.0451864335369707
"1210","mil",34874,33,14,42.4,112,30,8,26.7,1,3,6,15.7,0.375,0.244897959183673,0.130102040816327
"1211","mil",34892,26,8,30.8,104,20,7,35,1,6,1,-4.2,0.230769230769231,0.225806451612903,0.00496277915632756
"1212","mil",34907,17,7,41.2,99,18,2,11.1,1,-1,5,30.1,0.212121212121212,0.0705882352941176,0.141532976827094
"1213","mil",34918,20,8,40,102,13,5,38.5,1,7,3,1.5,0.235294117647059,0.157894736842105,0.0773993808049536
"1214","mil",34933,26,14,53.8,93,27,14,51.8,0,-1,0,2,0.451612903225806,0.371681415929204,0.0799314872966029
"1215","mil",34953,29,10,34.5,97,24,5,20.8,1,5,5,13.7,0.309278350515464,0.15625,0.153028350515464
"1216","mil",34967,24,4,16.7,107,29,11,37.9,1,-5,-7,-21.2,0.11214953271028,0.320388349514563,-0.208238816804283
"1217","mil",34975,27,9,33.3,92,23,12,52.2,0,4,-3,-18.9,0.293478260869565,0.307692307692308,-0.0142140468227425
"1218","mil",34997,16,7,43.8,93,21,4,19,1,-5,3,24.8,0.225806451612903,0.133333333333333,0.0924731182795699
"1219","mil",35005,35,16,45.7,116,26,10,38.5,1,9,6,7.2,0.413793103448276,0.306122448979592,0.107670654468684
"1220","mil",35018,27,8,29.6,100,22,8,36.4,1,5,0,-6.8,0.24,0.247422680412371,-0.00742268041237115
"1221","mil",35030,23,7,30.4,94,21,10,47.6,0,2,-3,-17.2,0.223404255319149,0.275229357798165,-0.0518251024790162
"1222","mil",35043,30,14,46.7,118,28,7,25,1,2,7,21.7,0.355932203389831,0.194444444444444,0.161487758945386
"1223","mil",35053,22,8,36.4,103,37,12,32.4,1,-15,-4,4,0.233009708737864,0.36,-0.126990291262136
"1224","mil",35070,36,14,38.9,108,30,7,23.3,1,6,7,15.6,0.388888888888889,0.2,0.188888888888889
"1225","mil",35085,34,12,35.3,105,36,14,38.9,0,-2,-2,-3.6,0.342857142857143,0.385321100917431,-0.0424639580602884
"1226","mil",35099,18,3,16.7,79,28,9,32.1,0,-10,-6,-15.4,0.113924050632911,0.245454545454545,-0.131530494821634
"1227","mil",35115,24,11,45.8,89,25,8,32,0,-1,3,13.8,0.370786516853933,0.230769230769231,0.140017286084702
"1228","mil",35131,27,6,22.2,90,31,8,25.8,1,-4,-2,-3.6,0.2,0.292682926829268,-0.0926829268292683
"1229","mil",35147,28,16,57.1,89,18,5,27.8,1,10,11,29.3,0.539325842696629,0.189873417721519,0.34945242497511
"1230","mil",35159,23,6,26.1,94,37,12,32.4,0,-14,-6,-6.3,0.191489361702128,0.321428571428571,-0.129939209726444
"1231","dal",33945,48,18,37.5,121,19,10,52.6,0,29,8,-15.1,0.446280991735537,0.230769230769231,0.215511760966306
"1232","dal",33963,29,8,27.6,98,32,15,46.9,0,-3,-7,-19.3,0.244897959183673,0.424528301886792,-0.179630342703119
"1233","dal",33981,30,11,36.7,92,31,11,35.5,0,-1,0,1.2,0.358695652173913,0.354838709677419,0.00385694249649365
"1234","dal",34002,26,7,26.9,81,25,12,48,0,1,-5,-21.1,0.259259259259259,0.371134020618557,-0.111874761359297
"1235","dal",34016,28,10,35.7,95,31,12,38.7,0,-3,-2,-3,0.315789473684211,0.342857142857143,-0.0270676691729324
"1236","dal",34030,38,9,23.7,86,29,6,20.7,1,9,3,3,0.313953488372093,0.24,0.073953488372093
"1237","dal",34044,23,10,43.5,109,26,10,38.5,1,-3,0,5,0.275229357798165,0.309278350515464,-0.0340489927172988
"1238","dal",34056,28,6,21.4,95,33,17,51.5,0,-5,-11,-30.1,0.189473684210526,0.439655172413793,-0.250181488203267
"1239","dal",34086,27,5,18.5,77,25,9,36,0,2,-4,-17.5,0.194805194805195,0.290322580645161,-0.0955173858399665
"1240","dal",34101,23,8,34.8,83,21,7,33.3,0,2,1,1.5,0.289156626506024,0.233333333333333,0.0558232931726907
"1241","dal",34120,25,5,20,64,25,9,36,0,0,-4,-16,0.234375,0.3375,-0.103125
"1242","dal",34127,28,13,46.4,87,21,8,38.1,0,7,5,8.3,0.448275862068966,0.252631578947368,0.195644283121597
"1243","dal",34146,27,8,29.6,91,20,8,40,0,7,0,-10.4,0.263736263736264,0.25,0.0137362637362637
"1244","dal",34160,24,11,45.8,104,32,15,46.9,0,-8,-4,-1.1,0.317307692307692,0.362903225806452,-0.0455955334987593
"1245","dal",34167,35,8,22.9,90,43,20,46.5,0,-8,-12,-23.6,0.266666666666667,0.46875,-0.202083333333333
"1246","dal",34190,27,10,37,91,20,5,25,1,7,5,12,0.32967032967033,0.185185185185185,0.144485144485144
"1247","dal",34212,30,10,33.3,87,19,11,57.9,0,11,-1,-24.6,0.344827586206897,0.351063829787234,-0.00623624358033747
"1248","dal",34216,31,9,29,87,18,5,27.8,0,13,4,1.2,0.310344827586207,0.154639175257732,0.155705652328475
"1249","dal",34236,31,13,41.9,107,13,3,23.1,1,18,10,18.8,0.364485981308411,0.109756097560976,0.254729883747436
"1250","dal",34252,36,13,36.1,101,18,3,16.7,0,18,10,19.4,0.386138613861386,0.0825688073394495,0.303569806521937
"1251","dal",34268,30,10,33.3,89,22,10,45.4,0,8,0,-12.1,0.337078651685393,0.25,0.0870786516853932
"1252","dal",34283,32,15,46.9,111,25,14,56,1,7,1,-9.1,0.405405405405405,0.407766990291262,-0.00236158488585669
"1253","dal",34292,34,11,32.4,87,37,19,51.4,0,-3,-8,-19,0.379310344827586,0.522935779816514,-0.143625434988928
"1254","dal",34305,26,12,46.2,112,25,7,28,1,1,5,18.2,0.321428571428571,0.228260869565217,0.0931677018633541
"1255","dal",34321,25,8,32,85,17,5,29.4,0,8,3,2.6,0.282352941176471,0.157894736842105,0.124458204334365
"1256","dal",34338,28,12,42.9,100,22,8,36.4,0,6,4,6.5,0.36,0.233009708737864,0.126990291262136
"1257","dal",34351,33,13,39.4,99,31,8,25.8,1,2,5,13.6,0.393939393939394,0.30379746835443,0.0901419255849635
"1258","dal",34357,25,14,56,107,25,13,52,0,0,1,4,0.392523364485981,0.333333333333333,0.059190031152648
"1259","dal",34376,31,7,22.6,96,27,10,37,1,4,-3,-14.4,0.21875,0.315789473684211,-0.0970394736842105
"1260","dal",34395,29,7,24.1,90,29,13,44.8,1,0,-6,-20.7,0.233333333333333,0.443181818181818,-0.209848484848485
"1261","dal",34406,32,13,40.6,104,25,12,48,0,7,1,-7.4,0.375,0.324324324324324,0.0506756756756757
"1262","dal",34414,38,15,39.5,107,32,17,53.1,0,6,-2,-13.6,0.420560747663551,0.414634146341463,0.005926601322088
"1263","dal",34431,31,14,45.2,101,19,7,36.8,1,12,7,8.40000000000001,0.415841584158416,0.235955056179775,0.179886527978641
"1264","dal",34441,32,8,25,99,33,11,33.3,0,-1,-3,-8.3,0.242424242424242,0.305555555555556,-0.0631313131313131
"1265","dal",34464,32,17,53.1,113,30,11,36.7,1,2,6,16.4,0.451327433628319,0.314285714285714,0.137041719342604
"1266","dal",34481,29,9,31,95,17,7,41.2,0,12,2,-10.2,0.284210526315789,0.205882352941176,0.078328173374613
"1267","dal",34497,36,9,25,82,22,11,50,0,14,-2,-25,0.329268292682927,0.34020618556701,-0.0109378928840835
"1268","dal",34510,28,13,46.4,92,16,6,37.5,0,12,7,8.9,0.423913043478261,0.178217821782178,0.245695221696083
"1269","dal",34530,34,15,44.1,113,18,10,55.6,1,16,5,-11.5,0.398230088495575,0.277777777777778,0.120452310717797
"1270","dal",34548,29,12,41.4,98,21,5,23.8,1,8,7,17.6,0.36734693877551,0.172413793103448,0.194933145672062
"1271","dal",34564,28,11,39.3,99,14,6,42.9,1,14,5,-3.6,0.333333333333333,0.183673469387755,0.149659863945578
"1272","dal",34577,36,14,38.9,95,20,9,45,0,16,5,-6.1,0.442105263157895,0.272727272727273,0.169377990430622
"1273","dal",34588,23,8,34.8,107,23,8,34.8,0,0,0,0,0.224299065420561,0.214285714285714,0.0100133511348465
"1274","dal",34602,39,17,43.6,122,21,3,14.3,1,18,14,29.3,0.418032786885246,0.123287671232877,0.294745115652369
"1275","dal",34628,26,6,23.1,103,23,7,30.4,1,3,-1,-7.3,0.174757281553398,0.221052631578947,-0.0462953500255493
"1276","dal",34630,26,11,42.3,98,22,9,40.9,0,4,2,1.4,0.336734693877551,0.247706422018349,0.0890282718592024
"1277","dal",34657,34,12,35.3,105,22,8,36.4,1,12,4,-1.1,0.342857142857143,0.237623762376238,0.105233380480905
"1278","dal",34662,32,9,28.1,104,32,12,37.5,1,0,-3,-9.4,0.259615384615385,0.371134020618557,-0.111518636003172
"1279","dal",34676,26,10,38.5,113,22,6,27.3,1,4,4,11.2,0.265486725663717,0.189473684210526,0.0760130414531905
"1280","dal",34694,31,17,54.8,108,30,9,30,1,1,8,24.8,0.472222222222222,0.259615384615385,0.212606837606838
"1281","dal",34716,26,8,30.8,87,28,11,39.3,0,-2,-3,-8.5,0.275862068965517,0.3,-0.0241379310344828
"1282","dal",34721,28,12,42.9,113,28,11,39.3,0,0,1,3.6,0.31858407079646,0.289473684210526,0.0291103865859338
"1283","dal",34737,20,5,25,112,29,13,44.8,1,-9,-8,-19.8,0.133928571428571,0.371428571428571,-0.2375
"1284","dal",34754,35,17,48.6,112,23,3,13,1,12,14,35.6,0.455357142857143,0.1125,0.342857142857143
"1285","dal",34766,27,9,33.3,98,34,16,47.1,0,-7,-7,-13.8,0.275510204081633,0.432432432432432,-0.1569222283508
"1286","dal",34779,36,10,27.8,91,20,6,30,0,16,4,-2.2,0.32967032967033,0.183673469387755,0.145996860282575
"1287","dal",34802,33,8,24.2,84,13,5,38.5,0,20,3,-14.3,0.285714285714286,0.154639175257732,0.131075110456554
"1288","dal",34810,26,12,46.2,96,24,5,20.8,1,2,7,25.4,0.375,0.180722891566265,0.194277108433735
"1289","dal",34827,18,9,50,96,26,9,34.6,1,-8,0,15.4,0.28125,0.303370786516854,-0.022120786516854
"1290","dal",34837,33,14,42.4,95,21,10,47.6,0,12,4,-5.2,0.442105263157895,0.3,0.142105263157895
"1291","dal",34854,27,5,18.5,104,28,9,32.1,1,-1,-4,-13.6,0.144230769230769,0.27,-0.125769230769231
"1292","dal",34872,25,7,28,104,22,2,9.1,1,3,5,18.9,0.201923076923077,0.0674157303370786,0.134507346585998
"1293","dal",34887,31,17,54.8,122,30,11,36.7,1,1,6,18.1,0.418032786885246,0.297297297297297,0.120735489587949
"1294","dal",34911,33,14,42.4,105,31,9,29,1,2,5,13.4,0.4,0.28125,0.11875
"1295","dal",34922,26,9,34.6,98,20,6,30,0,6,3,4.6,0.275510204081633,0.18,0.0955102040816326
"1296","dal",34932,25,7,28,78,25,9,36,0,0,-2,-8,0.269230769230769,0.27,-0.0007692307692308
"1297","dal",34944,32,14,43.8,112,30,12,40,1,2,2,3.8,0.375,0.336448598130841,0.0385514018691589
"1298","dal",34960,23,5,21.7,74,29,12,41.4,0,-6,-7,-19.7,0.202702702702703,0.310344827586207,-0.107642124883504
"1299","dal",34976,25,10,40,111,31,13,41.9,1,-6,-3,-1.9,0.27027027027027,0.375,-0.10472972972973
"1300","dal",34995,34,11,32.4,87,30,13,43.3,0,4,-2,-10.9,0.379310344827586,0.348214285714286,0.0310960591133005
"1301","dal",35009,26,9,34.6,97,27,9,33.3,1,-1,0,1.3,0.278350515463918,0.284210526315789,-0.00586001085187193
"1302","dal",35024,28,7,25,86,21,9,42.9,0,7,-2,-17.9,0.244186046511628,0.287234042553192,-0.0430479960415636
"1303","dal",35040,29,10,34.5,91,23,6,26.1,0,6,4,8.4,0.32967032967033,0.195652173913043,0.134018155757286
"1304","dal",35057,27,14,51.8,118,30,12,40,0,-3,2,11.8,0.355932203389831,0.297520661157025,0.0584115422328057
"1305","dal",35071,34,12,35.3,90,27,11,40.7,0,7,1,-5.40000000000001,0.4,0.333333333333333,0.0666666666666667
"1306","dal",35085,36,14,38.9,109,34,12,35.3,1,2,2,3.6,0.385321100917431,0.342857142857143,0.0424639580602884
"1307","dal",35103,43,12,27.9,87,22,12,54.6,0,21,0,-26.7,0.413793103448276,0.36734693877551,0.0464461646727656
"1308","dal",35112,31,11,35.5,101,31,12,38.7,0,0,-1,-3.2,0.326732673267327,0.321428571428571,0.00530410183875529
"1309","dal",35123,27,8,29.6,89,28,9,32.1,0,-1,-1,-2.5,0.269662921348315,0.264705882352941,0.00495703899537342
"1310","dal",35139,45,16,35.6,111,19,8,42.1,0,26,8,-6.5,0.432432432432432,0.193548387096774,0.238884045335658
"1311","dal",35154,40,12,30,91,42,18,42.9,0,-2,-6,-12.9,0.395604395604396,0.495412844036697,-0.0998084484323017
"1312","dal",35163,34,9,26.5,100,25,8,32,1,9,1,-5.5,0.27,0.258064516129032,0.0119354838709678
"1313","hou",33953,29,7,24.1,114,35,12,34.3,0,-6,-5,-10.2,0.184210526315789,0.3,-0.115789473684211
"1314","hou",33963,32,15,46.9,106,29,8,27.6,1,3,7,19.3,0.424528301886792,0.244897959183673,0.179630342703119
"1315","hou",33981,31,11,35.5,93,30,11,36.7,1,1,0,-1.2,0.354838709677419,0.358695652173913,-0.00385694249649365
"1316","hou",33987,44,17,38.6,120,32,16,50,0,12,1,-11.4,0.425,0.375,0.05
"1317","hou",33998,40,15,37.5,118,20,8,40,1,20,7,-2.5,0.38135593220339,0.242424242424242,0.138931689779147
"1318","hou",34024,36,12,33.3,97,20,8,40,0,16,4,-6.7,0.371134020618557,0.214285714285714,0.156848306332842
"1319","hou",34034,37,17,46,114,27,10,37,1,10,7,9,0.447368421052632,0.283018867924528,0.164349553128103
"1320","hou",34054,30,10,33.3,101,23,7,30.4,1,7,3,2.9,0.297029702970297,0.212121212121212,0.0849084908490849
"1321","hou",34074,47,15,31.9,100,18,5,27.8,0,29,10,4.1,0.45,0.141509433962264,0.308490566037736
"1322","hou",34089,40,17,42.5,115,22,5,22.7,1,18,12,19.8,0.443478260869565,0.170454545454545,0.27302371541502
"1323","hou",34104,40,14,35,103,25,12,48,0,15,2,-13,0.407766990291262,0.342857142857143,0.0649098474341193
"1324","hou",34111,32,14,43.8,126,28,10,35.7,1,4,4,8.09999999999999,0.333333333333333,0.275229357798165,0.0581039755351682
"1325","hou",34124,32,12,37.5,111,27,12,44.4,1,5,0,-6.9,0.324324324324324,0.352941176470588,-0.0286168521462639
"1326","hou",34143,31,10,32.3,99,17,7,41.2,1,14,3,-8.90000000000001,0.303030303030303,0.21875,0.084280303030303
"1327","hou",34159,42,14,33.3,102,23,12,52.2,0,19,2,-18.9,0.411764705882353,0.31304347826087,0.0987212276214833
"1328","hou",34179,50,21,42,117,32,9,28.1,1,18,12,13.9,0.538461538461538,0.259615384615385,0.278846153846154
"1329","hou",34191,36,17,47.2,130,33,12,36.4,1,3,5,10.8,0.392307692307692,0.315789473684211,0.0765182186234818
"1330","hou",34205,30,11,36.7,101,28,15,53.6,0,2,-4,-16.9,0.326732673267327,0.375,-0.0482673267326733
"1331","hou",34221,44,14,31.8,132,44,12,27.3,1,0,2,4.5,0.318181818181818,0.283464566929134,0.0347172512526843
"1332","hou",34230,37,17,46,128,31,9,29,1,6,8,17,0.3984375,0.245454545454545,0.152982954545455
"1333","hou",34251,38,12,31.6,107,32,11,34.4,1,6,1,-2.8,0.336448598130841,0.311320754716981,0.02512784341386
"1334","hou",34266,36,15,41.7,134,20,5,25,1,16,10,16.7,0.335820895522388,0.157894736842105,0.177926158680283
"1335","hou",34281,42,11,26.2,102,28,7,25,1,14,4,1.2,0.323529411764706,0.212121212121212,0.111408199643494
"1336","hou",34292,37,19,51.4,109,34,11,32.4,1,3,8,19,0.522935779816514,0.379310344827586,0.143625434988928
"1337","hou",34304,43,17,39.5,122,20,7,35,1,23,10,4.5,0.418032786885246,0.177966101694915,0.240066685190331
"1338","hou",34320,42,22,52.4,132,32,11,34.4,1,10,11,18,0.5,0.336734693877551,0.163265306122449
"1339","hou",34335,61,24,39.3,122,27,9,33.3,1,34,15,6,0.590163934426229,0.27,0.320163934426229
"1340","hou",34343,51,17,33.3,111,21,7,33.3,1,30,10,0,0.459459459459459,0.192660550458716,0.266798909000744
"1341","hou",34365,38,6,15.8,100,23,12,52.2,0,15,-6,-36.4,0.18,0.352941176470588,-0.172941176470588
"1342","hou",34375,38,18,47.4,125,25,9,36,1,13,9,11.4,0.432,0.243243243243243,0.188756756756757
"1343","hou",34388,52,20,38.5,109,25,13,52,0,27,7,-13.5,0.55045871559633,0.339130434782609,0.211328280813722
"1344","hou",34407,43,15,34.9,131,30,7,23.3,1,13,8,11.6,0.343511450381679,0.182608695652174,0.160902754729505
"1345","hou",34414,32,17,53.1,123,38,15,39.5,1,-6,2,13.6,0.414634146341463,0.420560747663551,-0.005926601322088
"1346","hou",34436,40,14,35,140,33,13,39.4,1,7,1,-4.4,0.3,0.336206896551724,-0.0362068965517242
"1347","hou",34445,55,21,38.2,129,32,10,31.2,1,23,11,7,0.488372093023256,0.245901639344262,0.242470453678994
"1348","hou",34458,39,12,30.8,101,26,6,23.1,1,13,6,7.7,0.356435643564356,0.197802197802198,0.158633445762159
"1349","hou",34480,39,15,38.5,118,30,12,40,1,9,3,-1.5,0.38135593220339,0.310344827586207,0.0710111046171829
"1350","hou",34485,49,15,30.6,100,23,8,34.8,1,26,7,-4.2,0.45,0.258064516129032,0.191935483870968
"1351","hou",34503,38,11,29,129,25,11,44,1,13,0,-15,0.255813953488372,0.270491803278689,-0.0146778497903164
"1352","hou",34514,39,17,43.6,121,43,19,44.2,1,-4,-2,-0.600000000000001,0.421487603305785,0.5,-0.0785123966942149
"1353","hou",34522,42,15,35.7,105,23,8,34.8,0,19,7,0.900000000000006,0.428571428571429,0.201680672268908,0.226890756302521
"1354","hou",34535,41,10,24.4,105,27,10,37,0,14,0,-12.6,0.285714285714286,0.272727272727273,0.012987012987013
"1355","hou",34549,44,21,47.7,137,44,15,34.1,1,0,6,13.6,0.45985401459854,0.401785714285714,0.0580683003128258
"1356","hou",34563,39,9,23.1,103,29,9,31,0,10,0,-7.9,0.262135922330097,0.247706422018349,0.0144295003117484
"1357","hou",34572,44,14,31.8,111,28,7,25,1,16,7,6.8,0.378378378378378,0.228260869565217,0.150117508813161
"1358","hou",34586,35,7,20,108,38,15,39.5,0,-3,-8,-19.5,0.194444444444444,0.36,-0.165555555555556
"1359","hou",34596,42,16,38.1,119,34,9,26.5,1,8,7,11.6,0.403361344537815,0.284210526315789,0.119150818222026
"1360","hou",34610,35,14,40,114,23,11,47.8,0,12,3,-7.8,0.368421052631579,0.259842519685039,0.10857853294654
"1361","hou",34621,31,10,32.3,109,32,11,34.4,0,-1,-1,-2.1,0.275229357798165,0.275,0.000229357798165131
"1362","hou",34634,31,12,38.7,123,25,10,40,1,6,2,-1.3,0.292682926829268,0.254237288135593,0.0384456386936751
"1363","hou",34653,39,11,28.2,101,21,5,23.8,0,18,6,4.4,0.326732673267327,0.125,0.201732673267327
"1364","hou",34666,45,14,31.1,105,29,8,27.6,1,16,6,3.5,0.4,0.289156626506024,0.110843373493976
"1365","hou",34683,51,13,25.5,108,30,8,26.7,0,21,5,-1.2,0.361111111111111,0.212389380530973,0.148721730580138
"1366","hou",34689,43,16,37.2,121,25,8,32,1,18,8,5.2,0.396694214876033,0.205128205128205,0.191566009747828
"1367","hou",34720,38,16,42.1,128,25,6,24,1,13,10,18.1,0.375,0.173076923076923,0.201923076923077
"1368","hou",34734,40,13,32.5,107,26,8,30.8,1,14,5,1.7,0.364485981308411,0.252631578947368,0.111854402361043
"1369","hou",34753,36,18,50,133,22,8,36.4,1,14,10,13.6,0.406015037593985,0.235294117647059,0.170720919946926
"1370","hou",34781,40,13,32.5,109,35,13,37.1,0,5,0,-4.6,0.357798165137615,0.333333333333333,0.0244648318042814
"1371","hou",34792,51,20,39.2,129,31,6,19.4,1,20,14,19.8,0.465116279069767,0.181818181818182,0.283298097251586
"1372","hou",34812,58,22,37.9,142,26,9,34.6,1,32,13,3.3,0.464788732394366,0.207692307692308,0.257096424702059
"1373","hou",34826,45,10,22.2,108,30,13,43.3,0,15,-3,-21.1,0.277777777777778,0.333333333333333,-0.0555555555555555
"1374","hou",34844,52,20,38.5,122,34,12,35.3,1,18,8,3.2,0.491803278688525,0.349514563106796,0.142288715581728
"1375","hou",34864,42,18,42.9,123,28,8,28.6,1,14,10,14.3,0.439024390243902,0.222222222222222,0.21680216802168
"1376","hou",34882,39,14,35.9,110,27,11,40.7,0,12,3,-4.8,0.381818181818182,0.294642857142857,0.0871753246753247
"1377","hou",34894,32,8,25,108,31,12,38.7,0,1,-4,-13.7,0.222222222222222,0.31304347826087,-0.0908212560386474
"1378","hou",34906,47,15,31.9,115,39,9,23.1,1,8,6,8.8,0.391304347826087,0.287234042553192,0.104070305272895
"1379","hou",34929,45,16,35.6,117,43,17,39.5,1,2,-1,-3.9,0.41025641025641,0.455357142857143,-0.0451007326007326
"1380","hou",34950,43,18,41.9,139,25,3,12,1,18,15,29.9,0.388489208633094,0.09,0.298489208633094
"1381","hou",34964,40,13,32.5,112,34,12,35.3,0,6,1,-2.8,0.348214285714286,0.28125,0.0669642857142857
"1382","hou",34974,24,5,20.8,109,31,10,32.3,1,-7,-5,-11.5,0.137614678899083,0.285714285714286,-0.148099606815203
"1383","hou",34988,38,17,44.7,125,29,12,41.4,1,9,5,3.3,0.408,0.290322580645161,0.117677419354839
"1384","hou",35019,39,14,35.9,117,38,14,36.8,1,1,0,-0.899999999999999,0.358974358974359,0.392523364485981,-0.0335490055116223
"1385","hou",35031,39,20,51.3,137,30,11,36.7,1,9,9,14.6,0.437956204379562,0.264,0.173956204379562
"1386","hou",35048,31,5,16.1,106,41,11,26.8,0,-10,-6,-10.7,0.141509433962264,0.292035398230089,-0.150525964267824
"1387","hou",35065,34,8,23.5,107,33,13,39.4,0,1,-5,-15.9,0.224299065420561,0.333333333333333,-0.109034267912773
"1388","hou",35076,37,12,32.4,98,32,11,34.4,0,5,1,-2,0.36734693877551,0.308411214953271,0.0589357238222392
"1389","hou",35093,38,14,36.8,123,34,8,23.5,1,4,6,13.3,0.341463414634146,0.206896551724138,0.134566862910008
"1390","hou",35108,34,10,29.4,110,38,7,18.4,1,-4,3,11,0.272727272727273,0.201923076923077,0.0708041958041958
"1391","hou",35122,51,16,31.4,109,26,9,34.6,0,25,7,-3.2,0.440366972477064,0.236842105263158,0.203524867213906
"1392","hou",35140,43,18,41.9,135,31,9,29,1,12,9,12.9,0.4,0.2109375,0.1890625
"1393","hou",35150,40,9,22.5,96,26,10,38.5,0,14,-1,-16,0.28125,0.24,0.04125
"1394","hou",35164,56,19,33.9,123,23,11,47.8,1,33,8,-13.9,0.463414634146341,0.279661016949153,0.183753617197189
"1395","mem",33949,24,11,45.8,102,18,6,33.3,1,6,5,12.5,0.323529411764706,0.183673469387755,0.139855942376951
"1396","mem",33968,25,9,36,104,21,6,28.6,0,4,3,7.4,0.259615384615385,0.162162162162162,0.0974532224532225
"1397","mem",33979,31,15,48.4,112,25,5,20,1,6,10,28.4,0.401785714285714,0.145631067961165,0.256154646324549
"1398","mem",33992,24,4,16.7,80,20,12,60,0,4,-8,-43.3,0.15,0.310344827586207,-0.160344827586207
"1399","mem",34000,27,8,29.6,89,34,11,32.4,1,-7,-3,-2.8,0.269662921348315,0.397590361445783,-0.127927440097469
"1400","mem",34014,26,9,34.6,88,27,8,29.6,0,-1,1,5,0.306818181818182,0.242424242424242,0.0643939393939394
"1401","mem",34028,26,6,23.1,94,33,14,42.4,0,-7,-8,-19.3,0.191489361702128,0.42,-0.228510638297872
"1402","mem",34042,24,7,29.2,108,24,10,41.7,1,0,-3,-12.5,0.194444444444444,0.280373831775701,-0.0859293873312565
"1403","mem",34077,30,6,20,96,18,7,38.9,0,12,-1,-18.9,0.1875,0.19811320754717,-0.0106132075471698
"1404","mem",34091,21,8,38.1,102,28,8,28.6,1,-7,0,9.5,0.235294117647059,0.25,-0.0147058823529412
"1405","mem",34107,26,15,57.7,111,25,9,36,1,1,6,21.7,0.405405405405405,0.252336448598131,0.153068956807275
"1406","mem",34120,25,9,36,80,25,5,20,1,0,4,16,0.3375,0.234375,0.103125
"1407","mem",34130,18,2,11.1,93,22,7,31.8,1,-4,-5,-20.7,0.0645161290322581,0.295774647887324,-0.231258518855066
"1408","mem",34141,26,12,46.2,105,31,9,29,1,-5,3,17.2,0.342857142857143,0.3,0.0428571428571429
"1409","mem",34152,29,10,34.5,104,36,12,33.3,1,-7,-2,1.2,0.288461538461538,0.363636363636364,-0.0751748251748252
"1410","mem",34173,19,4,21,81,31,12,38.7,0,-12,-8,-17.7,0.148148148148148,0.4,-0.251851851851852
"1411","mem",34183,25,9,36,110,31,11,35.5,1,-6,-2,0.5,0.245454545454545,0.308411214953271,-0.0629566694987256
"1412","mem",34197,29,7,24.1,85,26,9,34.6,0,3,-2,-10.5,0.247058823529412,0.259615384615385,-0.0125565610859729
"1413","mem",34208,27,11,40.7,105,32,16,50,0,-5,-5,-9.3,0.314285714285714,0.4,-0.0857142857142857
"1414","mem",34218,18,7,38.9,95,24,6,25,1,-6,1,13.9,0.221052631578947,0.191489361702128,0.0295632698768197
"1415","mem",34235,30,10,33.3,103,21,7,33.3,1,9,3,0,0.29126213592233,0.21,0.0812621359223301
"1416","mem",34250,34,13,38.2,110,32,10,31.2,1,2,3,7,0.354545454545455,0.277777777777778,0.0767676767676768
"1417","mem",34258,17,2,11.8,96,41,14,34.2,1,-24,-12,-22.4,0.0625,0.461538461538462,-0.399038461538462
"1418","mem",34273,20,6,30,88,28,7,25,1,-8,-1,5,0.204545454545455,0.244186046511628,-0.0396405919661733
"1419","mem",34291,26,8,30.8,110,27,9,33.3,1,-1,-1,-2.5,0.218181818181818,0.303370786516854,-0.0851889683350358
"1420","mem",34308,22,4,18.2,86,31,12,38.7,0,-9,-8,-20.5,0.13953488372093,0.349514563106796,-0.209979679385866
"1421","mem",34319,23,12,52.2,93,25,9,36,1,-2,3,16.2,0.387096774193548,0.317647058823529,0.069449715370019
"1422","mem",34334,25,5,20,92,24,7,29.2,0,1,-2,-9.2,0.16304347826087,0.21875,-0.0557065217391304
"1423","mem",34347,23,2,8.7,73,27,8,29.6,0,-4,-6,-20.9,0.0821917808219178,0.292682926829268,-0.21049114600735
"1424","mem",34364,30,12,40,109,37,12,32.4,0,-7,0,7.6,0.330275229357798,0.321428571428571,0.00884665792922673
"1425","mem",34371,30,12,40,98,23,6,26.1,1,7,6,13.9,0.36734693877551,0.209302325581395,0.158044613194115
"1426","mem",34388,25,13,52,115,52,20,38.5,1,-27,-7,13.5,0.339130434782609,0.55045871559633,-0.211328280813722
"1427","mem",34402,25,10,40,102,26,13,50,0,-1,-3,-10,0.294117647058824,0.348214285714286,-0.0540966386554622
"1428","mem",34412,30,9,30,103,31,12,38.7,0,-1,-3,-8.7,0.262135922330097,0.31858407079646,-0.0564481484663631
"1429","mem",34427,22,13,59.1,114,22,4,18.2,1,0,9,40.9,0.342105263157895,0.15,0.192105263157895
"1430","mem",34442,35,17,48.6,112,28,11,39.3,1,7,6,9.3,0.455357142857143,0.336734693877551,0.118622448979592
"1431","mem",34468,31,10,32.3,102,33,17,51.5,0,-2,-7,-19.2,0.294117647058824,0.439655172413793,-0.14553752535497
"1432","mem",34473,28,11,39.3,106,23,9,39.1,0,5,2,0.199999999999996,0.311320754716981,0.234782608695652,0.0765381460213289
