"","team","game.id","three_pt_Attempts","three_pt_Made","three_pt_Percentage","total_pts.points"
"1464","mem","34973",30,13,43.3,104
"1465","mem","34994",35,9,25.7,82
"1466","mem","35010",29,10,34.5,90
"1467","mem","35034",29,8,27.6,94
"1468","mem","35041",26,5,19.2,90
"1469","mem","35056",32,12,37.5,110
"1470","mem","35071",27,11,40.7,99
"1471","mem","35084",30,13,43.3,103
"1472","mem","35101",25,8,32,89
"1473","mem","35107",26,9,34.6,100
"1474","mem","35121",27,15,55.6,101
"1475","mem","35141",21,9,42.9,90
"1476","mem","35163",25,8,32,93
"1477","nop","33950",19,3,15.8,102
"1478","nop","33965",22,5,22.7,114
"1479","nop","33972",22,4,18.2,79
"1480","nop","33991",26,9,34.6,113
"1481","nop","34000",34,11,32.4,83
"1482","nop","34015",30,10,33.3,111
"1483","nop","34039",21,7,33.3,106
"1484","nop","34045",21,5,23.8,94
"1485","nop","34057",25,9,36,112
"1486","nop","34069",20,6,30,99
"1487","nop","34088",21,6,28.6,106
"1488","nop","34099",21,7,33.3,82
"1489","nop","34117",24,9,37.5,113
"1490","nop","34125",36,14,38.9,121
"1491","nop","34149",25,11,44,112
"1492","nop","34162",24,9,37.5,117
"1493","nop","34177",23,13,56.5,104
"1494","nop","34190",20,5,25,81
"1495","nop","34203",31,8,25.8,105
"1496","nop","34227",20,5,25,96
"1497","nop","34241",28,6,21.4,92
"1498","nop","34250",32,10,31.2,108
"1499","nop","34274",25,7,28,88
"1500","nop","34295",19,8,42.1,105
"1501","nop","34299",40,16,40,120
"1502","nop","34311",35,14,40,109
"1503","nop","34325",27,10,37,102
"1504","nop","34335",27,9,33.3,100
"1505","nop","34352",26,10,38.5,100
"1506","nop","34358",17,10,58.8,108
"1507","nop","34373",20,8,40,110
"1508","nop","34389",28,11,39.3,91
"1509","nop","34406",25,12,48,111
"1510","nop","34435",29,12,41.4,104
"1511","nop","34454",26,11,42.3,82
"1512","nop","34479",35,15,42.9,94
"1513","nop","34493",31,10,32.3,108
"1514","nop","34508",27,12,44.4,110
"1515","nop","34527",32,11,34.4,104
"1516","nop","34542",23,7,30.4,99
"1517","nop","34556",25,10,40,95
"1518","nop","34571",36,15,41.7,118
"1519","nop","34585",34,11,32.4,114
"1520","nop","34611",39,16,41,124
"1521","nop","34626",27,11,40.7,105
"1522","nop","34641",30,13,43.3,119
"1523","nop","34654",32,10,31.2,94
"1524","nop","34665",30,12,40,106
"1525","nop","34675",21,5,23.8,98
"1526","nop","34695",17,5,29.4,91
"1527","nop","34714",26,9,34.6,111
"1528","nop","34729",24,5,20.8,94
"1529","nop","34744",25,12,48,122
"1530","nop","34759",31,13,41.9,99
"1531","nop","34769",28,8,28.6,110
"1532","nop","34780",18,8,44.4,95
"1533","nop","34792",31,6,19.4,99
"1534","nop","34810",24,5,20.8,83
"1535","nop","34820",21,8,38.1,110
"1536","nop","34841",25,9,36,109
"1537","nop","34857",25,8,32,98
"1538","nop","34873",24,9,37.5,105
"1539","nop","34884",33,10,30.3,83
"1540","nop","34893",29,9,31,87
"1541","nop","34916",34,14,41.2,125
"1542","nop","34942",21,6,28.6,100
"1543","nop","34947",22,9,40.9,112
"1544","nop","34964",34,12,35.3,128
"1545","nop","34979",30,14,46.7,123
"1546","nop","34994",29,9,31,95
"1547","nop","35019",38,14,36.8,107
"1548","nop","35035",27,9,33.3,115
"1549","nop","35042",25,10,40,100
"1550","nop","35057",30,12,40,121
"1551","nop","35072",33,10,30.3,117
"1552","nop","35087",30,10,33.3,110
"1553","nop","35098",32,14,43.8,131
"1554","nop","35124",23,3,13,106
"1555","nop","35135",21,5,23.8,101
"1556","nop","35155",22,7,31.8,96
"1557","nop","35170",24,8,33.3,103
"1558","nop","40246",29,10,34.5,102
"1559","sas","33943",24,12,50,129
"1560","sas","33956",18,6,33.3,102
"1561","sas","33972",24,10,41.7,98
"1562","sas","33977",18,10,55.6,106
"1563","sas","33993",20,6,30,91
"1564","sas","34017",20,6,30,100
"1565","sas","34026",25,10,40,92
"1566","sas","34054",23,7,30.4,99
"1567","sas","34067",20,9,45,96
"1568","sas","34074",18,5,27.8,106
"1569","sas","34090",15,8,53.3,94
"1570","sas","34108",30,11,36.7,110
"1571","sas","34122",24,10,41.7,116
"1572","sas","34146",20,8,40,96
"1573","sas","34153",31,13,41.9,119
"1574","sas","34165",24,11,45.8,109
"1575","sas","34180",24,9,37.5,112
"1576","sas","34204",20,5,25,83
"1577","sas","34212",19,11,57.9,94
"1578","sas","34229",20,8,40,107
"1579","sas","34249",28,8,28.6,97
"1580","sas","34259",24,11,45.8,105
"1581","sas","34276",28,9,32.1,91
"1582","sas","34293",26,14,53.8,130
"1583","sas","34323",22,8,36.4,108
"1584","sas","34352",22,11,50,113
"1585","sas","34365",23,12,52.2,102
"1586","sas","34381",19,6,31.6,101
"1587","sas","34394",20,12,60,110
"1588","sas","34398",18,9,50,119
"1589","sas","34422",17,5,29.4,119
"1590","sas","34439",22,11,50,110
"1591","sas","34448",27,9,33.3,112
"1592","sas","34465",24,13,54.2,110
"1593","sas","34483",24,12,50,127
"1594","sas","34498",34,13,38.2,102
"1595","sas","34515",30,12,40,107
"1596","sas","34529",21,10,47.6,134
"1597","sas","34543",20,9,45,105
"1598","sas","34565",18,8,44.4,122
"1599","sas","34579",22,9,40.9,118
"1600","sas","34597",26,10,38.5,118
"1601","sas","34606",22,9,40.9,112
"1602","sas","34614",24,7,29.2,108
"1603","sas","34641",28,12,42.9,103
"1604","sas","34657",22,8,36.4,101
"1605","sas","34667",21,7,33.3,108
"1606","sas","34684",21,6,28.6,102
"1607","sas","34702",21,10,47.6,121
"1608","sas","34717",19,4,21,74
"1609","sas","34722",22,11,50,111
"1610","sas","34741",19,9,47.4,103
"1611","sas","34757",29,6,20.7,90
"1612","sas","34765",15,7,46.7,110
"1613","sas","34774",31,8,25.8,107
"1614","sas","34805",26,9,34.6,105
"1615","sas","34814",21,10,47.6,119
"1616","sas","34842",29,9,31,100
"1617","sas","34857",27,6,22.2,101
"1618","sas","34865",24,6,25,97
"1619","sas","34882",27,11,40.7,112
"1620","sas","34897",29,14,48.3,114
"1621","sas","34902",19,6,31.6,92
"1622","sas","34920",27,12,44.4,107
"1623","sas","34934",34,16,47.1,107
"1624","sas","34951",26,11,42.3,106
"1625","sas","34973",28,9,32.1,96
"1626","sas","34982",28,11,39.3,118
"1627","sas","34996",24,8,33.3,100
"1628","sas","35010",26,8,30.8,97
"1629","sas","35025",25,10,40,106
"1630","sas","35039",26,7,26.9,103
"1631","sas","35058",24,9,37.5,98
"1632","sas","35075",27,9,33.3,100
"1633","sas","35086",19,10,52.6,109
"1634","sas","35101",21,11,52.4,95
"1635","sas","35110",35,13,37.1,95
"1636","sas","35123",28,9,32.1,102
"1637","sas","35133",22,8,36.4,87
"1638","sas","35149",21,8,38.1,98
"1639","sas","35167",21,8,38.1,97
"1640","sas","40235",16,5,31.2,107
"1641","atl","33954",26,12,46.2,114
"1642","atl","33966",20,5,25,104
"1643","atl","33984",30,11,36.7,106
"1644","atl","33999",32,11,34.4,116
"1645","atl","34010",25,5,20,92
"1646","atl","34024",20,8,40,112
"1647","atl","34040",29,11,37.9,110
"1648","atl","34051",20,9,45,115
"1649","atl","34072",32,13,40.6,117
"1650","atl","34094",17,6,35.3,93
"1651","atl","34103",32,10,31.2,107
"1652","atl","34114",28,7,25,96
"1653","atl","34133",21,6,28.6,94
"1654","atl","34149",29,10,34.5,94
"1655","atl","34156",20,5,25,96
"1656","atl","34171",25,8,32,68
"1657","atl","34192",35,12,34.3,94
"1658","atl","34199",29,7,24.1,100
"1659","atl","34214",25,9,36,107
"1660","atl","34228",24,6,25,85
"1661","atl","34233",28,7,25,84
"1662","atl","34247",22,7,31.8,99
"1663","atl","34264",19,4,21,103
"1664","atl","34280",34,12,35.3,114
"1665","atl","34309",28,11,39.3,120
"1666","atl","34332",25,11,44,125
"1667","atl","34341",26,10,38.5,99
"1668","atl","34355",23,9,39.1,110
"1669","atl","34370",26,7,26.9,84
"1670","atl","34391",25,8,32,109
"1671","atl","34408",32,8,25,90
"1672","atl","34418",27,7,25.9,102
"1673","atl","34438",26,8,30.8,105
"1674","atl","34448",28,14,50,114
"1675","atl","34470",19,10,52.6,111
"1676","atl","34479",23,9,39.1,99
"1677","atl","34497",22,11,50,97
"1678","atl","34513",23,7,30.4,117
"1679","atl","34537",29,11,37.9,101
"1680","atl","34547",26,13,50,111
"1681","atl","34553",32,12,37.5,108
"1682","atl","34573",25,6,24,95
"1683","atl","34587",22,9,40.9,102
"1684","atl","34593",20,7,35,110
"1685","atl","34607",29,9,31,105
"1686","atl","34623",30,17,56.7,119
"1687","atl","34642",31,9,29,86
"1688","atl","34651",31,10,32.3,142
"1689","atl","34674",26,7,26.9,93
"1690","atl","34683",30,8,26.7,113
"1691","atl","34696",28,10,35.7,113
"1692","atl","34712",17,6,35.3,95
"1693","atl","34725",27,8,29.6,117
"1694","atl","34747",30,11,36.7,107
"1695","atl","34770",28,8,28.6,109
"1696","atl","34786",26,7,26.9,84
"1697","atl","34803",20,6,30,90
"1698","atl","34807",25,8,32,86
"1699","atl","34825",25,6,24,114
"1700","atl","34837",21,10,47.6,100
"1701","atl","34853",26,10,38.5,130
"1702","atl","34867",27,9,33.3,96
"1703","atl","34877",28,13,46.4,111
"1704","atl","34890",20,4,20,110
"1705","atl","34909",22,8,36.4,105
"1706","atl","34921",30,15,50,107
"1707","atl","34934",22,6,27.3,99
"1708","atl","34957",27,8,29.6,91
"1709","atl","34969",26,7,26.9,97
"1710","atl","34984",37,12,32.4,90
"1711","atl","35003",25,8,32,100
"1712","atl","35018",22,8,36.4,97
"1713","atl","35028",27,5,18.5,92
"1714","atl","35046",27,6,22.2,95
"1715","atl","35051",18,9,50,99
"1716","atl","35078",28,11,39.3,104
"1717","atl","35089",24,7,29.2,82
"1718","atl","35117",23,11,47.8,123
"1719","atl","35119",37,16,43.2,114
"1720","atl","35137",31,9,29,126
"1721","atl","35152",27,7,25.9,103
"1722","atl","35166",29,11,37.9,86
"1723","cha","33948",23,7,30.4,107
"1724","cha","33962",22,7,31.8,97
"1725","cha","33967",32,9,28.1,98
"1726","cha","33996",34,13,38.2,109
"1727","cha","34012",30,10,33.3,99
"1728","cha","34035",32,12,37.5,122
"1729","cha","34048",26,8,30.8,104
"1730","cha","34063",41,17,41.5,111
"1731","cha","34080",29,11,37.9,93
"1732","cha","34095",24,11,45.8,115
"1733","cha","34114",29,10,34.5,100
"1734","cha","34125",43,15,34.9,116
"1735","cha","34141",31,9,29,90
"1736","cha","34153",20,11,55,114
"1737","cha","34168",29,8,27.6,111
"1738","cha","34181",22,8,36.4,107
"1739","cha","34197",26,9,34.6,104
"1740","cha","34200",27,9,33.3,89
"1741","cha","34216",18,5,27.8,97
"1742","cha","34232",36,14,38.9,120
"1743","cha","34252",18,3,16.7,109
"1744","cha","34261",21,6,28.6,87
"1745","cha","34277",22,9,40.9,109
"1746","cha","34289",27,10,37,105
"1747","cha","34301",26,10,38.5,94
"1748","cha","34315",33,14,42.4,106
"1749","cha","34331",30,8,26.7,88
"1750","cha","34341",27,12,44.4,107
"1751","cha","34359",25,11,44,117
"1752","cha","34382",18,5,27.8,103
"1753","cha","34403",26,8,30.8,118
"1754","cha","34417",24,10,41.7,120
"1755","cha","34426",26,5,19.2,91
"1756","cha","34444",24,9,37.5,109
"1757","cha","34457",19,9,47.4,111
"1758","cha","34469",24,9,37.5,123
"1759","cha","34478",26,10,38.5,114
"1760","cha","34498",21,4,19,85
"1761","cha","34514",43,19,44.2,114
"1762","cha","34532",23,6,26.1,93
"1763","cha","34558",25,8,32,98
"1764","cha","34569",26,11,42.3,107
"1765","cha","34582",25,12,48,113
"1766","cha","34592",29,14,48.3,112
"1767","cha","34605",32,8,25,99
"1768","cha","34627",23,7,30.4,103
"1769","cha","34639",37,13,35.1,107
"1770","cha","34644",37,12,32.4,106
"1771","cha","34668",31,11,35.5,98
"1772","cha","34681",30,9,30,111
"1773","cha","34700",33,13,39.4,98
"1774","cha","34719",26,7,26.9,111
"1775","cha","34734",26,8,30.8,95
"1776","cha","34748",37,13,35.1,102
"1777","cha","34761",31,11,35.5,99
"1778","cha","34777",38,13,34.2,85
"1779","cha","34791",30,7,23.3,108
"1780","cha","34806",38,14,36.8,99
"1781","cha","34821",40,18,45,121
"1782","cha","34834",39,16,41,109
"1783","cha","34847",34,10,29.4,103
"1784","cha","34863",27,16,59.3,112
"1785","cha","34881",31,11,35.5,100
"1786","cha","34891",21,7,33.3,101
"1787","cha","34905",21,10,47.6,121
"1788","cha","34916",46,13,28.3,122
"1789","cha","34931",29,7,24.1,109
"1790","cha","34945",23,3,13,77
"1791","cha","34970",24,9,37.5,98
"1792","cha","34984",30,12,40,105
"1793","cha","34999",27,9,33.3,109
"1794","cha","35013",38,10,26.3,105
"1795","cha","35027",30,14,46.7,120
"1796","cha","35043",28,7,25,108
"1797","cha","35054",32,16,50,110
"1798","cha","35067",36,17,47.2,122
"1799","cha","35083",30,11,36.7,113
"1800","cha","35095",34,12,35.3,111
"1801","cha","35105",25,8,32,99
"1802","cha","35129",28,9,32.1,114
"1803","cha","35147",18,5,27.8,79
"1804","cha","35152",23,3,13,76
"1805","mia","33944",16,4,25,108
"1806","mia","33962",34,14,41.2,91
"1807","mia","33977",20,7,35,99
"1808","mia","33989",29,13,44.8,108
"1809","mia","34011",28,9,32.1,87
"1810","mia","34037",17,4,23.5,85
"1811","mia","34058",29,13,44.8,95
"1812","mia","34076",17,5,29.4,91
"1813","mia","34090",15,4,26.7,90
"1814","mia","34094",23,7,30.4,90
"1815","mia","34110",30,7,23.3,96
"1816","mia","34126",27,13,48.2,114
"1817","mia","34139",31,7,22.6,94
"1818","mia","34158",26,7,26.9,84
"1819","mia","34173",31,12,38.7,90
"1820","mia","34183",31,11,35.5,107
"1821","mia","34196",30,6,20,104
"1822","mia","34213",24,9,37.5,106
"1823","mia","34220",19,8,42.1,111
"1824","mia","34238",22,6,27.3,92
"1825","mia","34256",25,11,44,103
"1826","mia","34264",27,11,40.7,95
"1827","mia","34278",27,6,22.2,84
"1828","mia","34290",20,5,25,100
"1829","mia","34303",26,9,34.6,112
"1830","mia","34317",25,7,28,95
"1831","mia","34337",27,6,22.2,98
"1832","mia","34350",24,9,37.5,95
"1833","mia","34362",30,12,40,130
"1834","mia","34379",22,11,50,115
"1835","mia","34389",20,8,40,87
"1836","mia","34413",23,7,30.4,94
"1837","mia","34426",28,10,35.7,82
"1838","mia","34434",28,11,39.3,114
"1839","mia","34449",26,14,53.8,98
"1840","mia","34467",23,6,26.1,90
"1841","mia","34475",28,12,42.9,107
"1842","mia","34489",32,8,25,100
"1843","mia","34501",27,7,25.9,86
"1844","mia","34518",30,6,20,95
"1845","mia","34534",32,12,37.5,108
"1846","mia","34563",29,9,31,109
"1847","mia","34577",20,9,45,99
"1848","mia","34595",30,13,43.3,109
"1849","mia","34608",30,13,43.3,105
"1850","mia","34622",23,11,47.8,109
"1851","mia","34640",24,9,37.5,100
"1852","mia","34645",28,14,50,116
"1853","mia","34659",26,11,42.3,104
"1854","mia","34674",32,12,37.5,116
"1855","mia","34698",22,12,54.6,125
"1856","mia","34715",28,15,53.6,115
"1857","mia","34727",33,11,33.3,106
"1858","mia","34739",23,7,30.4,108
"1859","mia","34750",23,7,30.4,109
"1860","mia","34763",22,6,27.3,107
"1861","mia","34781",35,13,37.1,117
"1862","mia","34803",37,17,46,108
"1863","mia","34809",31,13,41.9,113
"1864","mia","34827",26,9,34.6,89
"1865","mia","34838",30,13,43.3,125
"1866","mia","34851",28,8,28.6,99
"1867","mia","34861",34,18,52.9,120
"1868","mia","34876",35,16,45.7,106
"1869","mia","34891",41,17,41.5,108
"1870","mia","34919",28,11,39.3,104
"1871","mia","34927",32,9,28.1,98
"1872","mia","34947",35,16,45.7,120
"1873","mia","34965",26,8,30.8,123
"1874","mia","34981",31,9,29,104
"1875","mia","34993",27,11,40.7,112
"1876","mia","35008",23,6,26.1,84
"1877","mia","35033",29,7,24.1,108
"1878","mia","35047",21,5,23.8,97
"1879","mia","35055",25,12,48,105
"1880","mia","35073",33,8,24.2,94
"1881","mia","35090",26,13,50,113
"1882","mia","35105",40,21,52.5,112
"1883","mia","35120",23,8,34.8,94
"1884","mia","35132",18,7,38.9,106
"1885","mia","35145",33,12,36.4,124
"1886","mia","35161",24,8,33.3,110
"1887","orl","33944",18,6,33.3,96
"1888","orl","33960",26,8,30.8,82
"1889","orl","33969",28,8,28.6,99
"1890","orl","33986",25,6,24,103
"1891","orl","34005",30,10,33.3,102
"1892","orl","34021",28,9,32.1,88
"1893","orl","34036",30,9,30,80
"1894","orl","34049",24,8,33.3,107
"1895","orl","34064",20,8,40,74
"1896","orl","34081",24,11,45.8,119
"1897","orl","34085",25,5,20,69
"1898","orl","34099",27,10,37,89
"1899","orl","34127",21,8,38.1,95
"1900","orl","34144",25,7,28,89
"1901","orl","34154",25,7,28,87
"1902","orl","34166",23,7,30.4,91
"1903","orl","34188",28,7,25,96
"1904","orl","34204",15,6,40,95
"1905","orl","34218",24,6,25,94
"1906","orl","34222",26,13,50,105
"1907","orl","34240",23,7,30.4,98
"1908","orl","34255",26,12,46.2,124
"1909","orl","34262",26,11,42.3,87
"1910","orl","34277",34,9,26.5,88
"1911","orl","34287",27,11,40.7,113
"1912","orl","34309",34,15,44.1,131
"1913","orl","34316",33,14,42.4,108
"1914","orl","34330",29,7,24.1,118
"1915","orl","34349",21,3,14.3,79
"1916","orl","34362",22,11,50,136
"1917","orl","34378",27,5,18.5,95
"1918","orl","34383",27,11,40.7,109
"1919","orl","34402",26,13,50,112
"1920","orl","34417",34,9,26.5,101
"1921","orl","34450",38,10,26.3,104
"1922","orl","34456",31,15,48.4,115
"1923","orl","34470",28,9,32.1,92
"1924","orl","34485",23,8,34.8,93
"1925","orl","34507",26,7,26.9,95
"1926","orl","34524",27,6,22.2,96
"1927","orl","34538",18,10,55.6,115
"1928","orl","34545",34,12,35.3,107
"1929","orl","34557",25,8,32,112
"1930","orl","34571",32,11,34.4,98
"1931","orl","34583",28,8,28.6,112
"1932","orl","34601",28,7,25,98
"1933","orl","34617",22,7,31.8,92
"1934","orl","34637",25,9,36,98
"1935","orl","34655",23,10,43.5,114
"1936","orl","34660",35,10,28.6,105
"1937","orl","34670",24,6,25,88
"1938","orl","34686",14,5,35.7,102
"1939","orl","34696",27,7,25.9,86
"1940","orl","34720",25,6,24,104
"1941","orl","34735",21,10,47.6,111
"1942","orl","34754",23,3,13,80
"1943","orl","34763",14,8,57.1,116
"1944","orl","34774",18,4,22.2,79
"1945","orl","34790",22,7,31.8,103
"1946","orl","34807",27,8,29.6,105
"1947","orl","34835",25,5,20,90
"1948","orl","34851",17,5,29.4,110
"1949","orl","34870",35,14,40,114
"1950","orl","34875",32,9,28.1,105
"1951","orl","34889",25,7,28,98
"1952","orl","34905",27,5,18.5,81
"1953","orl","34917",21,4,19,104
"1954","orl","34937",34,13,38.2,115
"1955","orl","34959",27,7,25.9,92
"1956","orl","34966",23,7,30.4,109
"1957","orl","34985",23,4,17.4,112
"1958","orl","34999",40,14,35,102
"1959","orl","35014",26,12,46.2,115
"1960","orl","35037",20,4,20,112
"1961","orl","35052",30,9,30,106
"1962","orl","35069",30,12,40,116
"1963","orl","35079",25,10,40,111
"1964","orl","35096",33,11,33.3,102
"1965","orl","35114",25,9,36,115
"1966","orl","35130",30,14,46.7,112
"1967","orl","35146",27,5,18.5,75
"1968","orl","35157",25,13,52,113
"1969","was","33954",20,6,30,99
"1970","was","33979",25,5,20,103
"1971","was","33995",10,3,30,103
"1972","was","34010",20,5,25,95
"1973","was","34021",17,6,35.3,86
"1974","was","34034",27,10,37,106
"1975","was","34047",21,10,47.6,118
"1976","was","34062",15,3,20,94
"1977","was","34073",13,4,30.8,95
"1978","was","34098",23,8,34.8,102
"1979","was","34109",25,15,60,119
"1980","was","34126",27,11,40.7,111
"1981","was","34140",28,10,35.7,106
"1982","was","34166",29,6,20.7,94
"1983","was","34180",22,6,27.3,100
"1984","was","34193",25,10,40,101
"1985","was","34210",28,10,35.7,115
"1986","was","34229",11,7,63.6,105
"1987","was","34246",34,14,41.2,118
"1988","was","34255",23,11,47.8,116
"1989","was","34272",19,6,31.6,92
"1990","was","34286",21,8,38.1,110
"1991","was","34303",23,5,21.7,101
"1992","was","34315",18,5,27.8,109
"1993","was","34329",25,12,48,122
"1994","was","34346",19,10,52.6,117
"1995","was","34353",33,8,24.2,105
"1996","was","34372",18,3,16.7,107
"1997","was","34387",24,7,29.2,96
"1998","was","34401",29,12,41.4,107
"1999","was","34416",22,8,36.4,111
"2000","was","34433",22,11,50,118
"2001","was","34458",26,6,23.1,91
"2002","was","34464",30,11,36.7,105
"2003","was","34484",22,12,54.6,112
"2004","was","34502",32,10,31.2,107
"2005","was","34511",22,11,50,101
"2006","was","34523",26,10,38.5,108
"2007","was","34544",17,8,47.1,109
"2008","was","34554",23,13,56.5,120
"2009","was","34568",29,8,27.6,104
"2010","was","34578",32,13,40.6,113
"2011","was","34591",26,8,30.8,112
"2012","was","34605",25,10,40,109
"2013","was","34616",20,9,45,123
"2014","was","34642",31,13,41.9,112
"2015","was","34654",21,10,47.6,107
"2016","was","34664",22,7,31.8,117
"2017","was","34682",33,12,36.4,116
"2018","was","34695",31,10,32.3,105
"2019","was","34709",29,12,41.4,135
"2020","was","34724",25,9,36,114
"2021","was","34745",29,10,34.5,112
"2022","was","34760",21,13,61.9,120
"2023","was","34788",29,15,51.7,111
"2024","was","34796",24,5,20.8,112
"2025","was","34817",22,8,36.4,92
"2026","was","34829",28,12,42.9,112
"2027","was","34836",25,9,36,105
"2028","was","34850",30,10,33.3,106
"2029","was","34870",26,14,53.8,115
"2030","was","34888",18,7,38.9,131
"2031","was","34898",26,11,42.3,123
"2032","was","34912",26,9,34.6,130
"2033","was","34923",25,12,48,125
"2034","was","34935",26,7,26.9,104
"2035","was","34944",30,12,40,107
"2036","was","34961",26,10,38.5,112
"2037","was","34970",33,11,33.3,93
"2038","was","34987",35,8,22.9,102
"2039","was","35003",34,11,32.4,104
"2040","was","35012",26,10,38.5,129
"2041","was","35023",18,8,44.4,127
"2042","was","35050",23,6,26.1,119
"2043","was","35059",34,13,38.2,124
"2044","was","35074",17,5,29.4,88
"2045","was","35092",27,10,37,115
"2046","was","35095",34,17,50,118
"2047","was","35116",34,14,41.2,106
"2048","was","35132",22,8,36.4,103
"2049","was","35148",19,7,36.8,105
"2050","was","35161",26,7,26.9,102
"2051","den","33950",24,8,33.3,107
"2052","den","33973",23,6,26.1,113
"2053","den","33982",22,9,40.9,102
"2054","den","34007",22,6,27.3,102
"2055","den","34022",25,7,28,86
"2056","den","34031",23,11,47.8,123
"2057","den","34042",24,10,41.7,107
"2058","den","34059",36,13,36.1,101
"2059","den","34078",25,9,36,95
"2060","den","34084",29,11,37.9,105
"2061","den","34106",17,8,47.1,120
"2062","den","34121",25,4,16,111
"2063","den","34137",22,8,36.4,105
"2064","den","34150",22,10,45.4,110
"2065","den","34161",27,9,33.3,83
"2066","den","34175",34,12,35.3,129
"2067","den","34186",29,13,44.8,120
"2068","den","34213",22,7,31.8,98
"2069","den","34230",31,9,29,110
"2070","den","34237",24,13,54.2,98
"2071","den","34244",27,10,37,106
"2072","den","34263",37,11,29.7,111
"2073","den","34272",32,7,21.9,85
"2074","den","34287",19,8,42.1,121
"2075","den","34305",25,7,28,92
"2076","den","34326",31,15,48.4,132
"2077","den","34344",27,10,37,127
"2078","den","34357",25,13,52,117
"2079","den","34366",39,11,28.2,102
"2080","den","34391",25,8,32,108
"2081","den","34410",31,11,35.5,106
"2082","den","34423",28,10,35.7,105
"2083","den","34440",27,11,40.7,122
"2084","den","34460",35,9,25.7,119
"2085","den","34466",38,18,47.4,113
"2086","den","34483",25,7,28,99
"2087","den","34495",24,9,37.5,106
"2088","den","34526",32,15,46.9,140
"2089","den","34557",27,9,33.3,125
"2090","den","34566",26,11,42.3,127
"2091","den","34579",31,10,32.3,104
"2092","den","34598",24,10,41.7,123
"2093","den","34604",24,7,29.2,108
"2094","den","34618",26,10,38.5,103
"2095","den","34632",23,9,39.1,127
"2096","den","34649",25,8,32,123
"2097","den","34669",27,15,55.6,116
"2098","den","34677",25,9,36,99
"2099","den","34692",28,9,32.1,121
"2100","den","34702",26,10,38.5,97
"2101","den","34716",28,11,39.3,110
"2102","den","34725",44,13,29.6,106
"2103","den","34740",32,16,50,131
"2104","den","34751",37,12,32.4,109
"2105","den","34767",40,24,60,132
"2106","den","34782",34,11,32.4,99
"2107","den","34795",35,12,34.3,100
"2108","den","34804",31,14,45.2,129
"2109","den","34816",34,11,32.4,98
"2110","den","34831",30,13,43.3,125
"2111","den","34840",33,10,30.3,110
"2112","den","34863",30,9,30,102
"2113","den","34883",30,13,43.3,108
"2114","den","34898",28,13,46.4,113
"2115","den","34910",31,12,38.7,119
"2116","den","34924",34,9,26.5,105
"2117","den","34938",38,17,44.7,129
"2118","den","34958",28,15,53.6,129
"2119","den","34974",31,10,32.3,105
"2120","den","34988",29,12,41.4,124
"2121","den","35004",26,11,42.3,126
"2122","den","35015",27,7,25.9,125
"2123","den","35035",25,6,24,90
"2124","den","35049",30,9,30,113
"2125","den","35067",33,16,48.5,114
"2126","den","35090",20,5,25,116
"2127","den","35098",30,13,43.3,134
"2128","den","35108",38,7,18.4,104
"2129","den","35124",32,13,40.6,122
"2130","den","35138",34,11,32.4,105
"2131","den","35154",42,18,42.9,109
"2132","den","35165",25,7,28,111
"2133","min","33949",18,6,33.3,98
"2134","min","33974",22,7,31.8,103
"2135","min","33992",20,12,60,116
"2136","min","34007",22,9,40.9,99
"2137","min","34019",19,4,21,92
"2138","min","34041",28,12,42.9,110
"2139","min","34049",23,13,56.5,123
"2140","min","34075",22,8,36.4,105
"2141","min","34082",27,13,48.2,125
"2142","min","34095",35,15,42.9,108
"2143","min","34112",25,6,24,110
"2144","min","34130",22,7,31.8,71
"2145","min","34145",24,4,16.7,93
"2146","min","34162",17,3,17.6,96
"2147","min","34176",22,7,31.8,98
"2148","min","34184",35,10,28.6,102
"2149","min","34198",19,7,36.8,103
"2150","min","34211",19,4,21,104
"2151","min","34225",28,10,35.7,114
"2152","min","34232",27,10,37,125
"2153","min","34259",20,7,35,91
"2154","min","34271",28,9,32.1,110
"2155","min","34282",16,3,18.8,90
"2156","min","34298",24,9,37.5,108
"2157","min","34310",21,6,28.6,99
"2158","min","34343",21,7,33.3,109
"2159","min","34356",19,7,36.8,115
"2160","min","34370",29,9,31,92
"2161","min","34390",32,12,37.5,105
"2162","min","34399",12,4,33.3,100
"2163","min","34408",31,15,48.4,104
"2164","min","34423",25,7,28,103
"2165","min","34437",25,13,52,116
"2166","min","34451",23,7,30.4,89
"2167","min","34461",24,7,29.2,91
"2168","min","34484",18,7,38.9,105
"2169","min","34496",20,7,35,92
"2170","min","34510",16,6,37.5,101
"2171","min","34522",23,8,34.8,119
"2172","min","34536",18,5,27.8,96
"2173","min","34548",21,5,23.8,87
"2174","min","34565",13,6,46.2,114
"2175","min","34580",16,5,31.2,104
"2176","min","34604",15,6,40,111
"2177","min","34619",17,6,35.3,112
"2178","min","34631",27,10,37,103
"2179","min","34650",20,9,45,129
"2180","min","34660",29,12,41.4,111
"2181","min","34671",21,7,33.3,97
"2182","min","34688",17,5,29.4,108
"2183","min","34703",26,10,38.5,99
"2184","min","34715",11,5,45.4,113
"2185","min","34730",19,7,36.8,112
"2186","min","34744",27,6,22.2,106
"2187","min","34756",24,6,25,117
"2188","min","34772",23,9,39.1,108
"2189","min","34782",18,6,33.3,112
"2190","min","34802",13,5,38.5,97
